__source_name,__source_id,city_raw
extracted_desc_adzuna_datajobs_2025.csv,40534,Peterborough region
extracted_desc_adzuna_datajobs_2025.csv,40538,Red Deer region
extracted_desc_adzuna_datajobs_2025.csv,40548,Buffalo Head Prairie
extracted_desc_adzuna_datajobs_2025.csv,40561,Saint John region
extracted_desc_adzuna_datajobs_2025.csv,40564,Grande Prairie region
extracted_desc_adzuna_datajobs_2025.csv,40570,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,40571,Nanaimo region
extracted_desc_adzuna_datajobs_2025.csv,40573,Kawartha Lakes
extracted_desc_adzuna_datajobs_2025.csv,40574,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,40577,Chatham-Kent
extracted_desc_adzuna_datajobs_2025.csv,40584,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,40588,Waterloo region
extracted_desc_adzuna_datajobs_2025.csv,40595,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,40607,Medicine Hat region
extracted_desc_adzuna_datajobs_2025.csv,40615,Lethbridge region
extracted_desc_adzuna_datajobs_2025.csv,40617,Regina region
extracted_desc_adzuna_datajobs_2025.csv,40624,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,40630,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,40631,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,40632,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,40633,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,40641,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,40643,Regina region
extracted_desc_adzuna_datajobs_2025.csv,40645,Saint John region
extracted_desc_adzuna_datajobs_2025.csv,40648,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,40652,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,40659,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,40667,Charlesbourg
extracted_desc_adzuna_datajobs_2025.csv,40683,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,40699,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,40703,Grande Prairie region
extracted_desc_adzuna_datajobs_2025.csv,40709,Red Deer region
extracted_desc_adzuna_datajobs_2025.csv,40719,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,40728,Kawartha Lakes
extracted_desc_adzuna_datajobs_2025.csv,40734,Lethbridge region
extracted_desc_adzuna_datajobs_2025.csv,40736,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,40737,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,40749,Nanaimo region
extracted_desc_adzuna_datajobs_2025.csv,40758,Waterloo region
extracted_desc_adzuna_datajobs_2025.csv,40760,Buffalo Head Prairie
extracted_desc_adzuna_datajobs_2025.csv,40763,Medicine Hat region
extracted_desc_adzuna_datajobs_2025.csv,40765,Chatham-Kent
extracted_desc_adzuna_datajobs_2025.csv,40769,Saint John region
extracted_desc_adzuna_datajobs_2025.csv,40770,Cape Breton
extracted_desc_adzuna_datajobs_2025.csv,40771,Peterborough region
extracted_desc_adzuna_datajobs_2025.csv,40781,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,40783,Regina region
extracted_desc_adzuna_datajobs_2025.csv,40789,Calder
extracted_desc_adzuna_datajobs_2025.csv,40805,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,40811,Mill Woods
extracted_desc_adzuna_datajobs_2025.csv,40834,Regina region
extracted_desc_adzuna_datajobs_2025.csv,40842,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,40853,Montréal North
extracted_desc_adzuna_datajobs_2025.csv,40858,British Columbia
extracted_desc_adzuna_datajobs_2025.csv,40876,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,40880,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,40909,Tsiigehtchic
extracted_desc_adzuna_datajobs_2025.csv,40928,Kleinburg
extracted_desc_adzuna_datajobs_2025.csv,40933,Port Robinson
extracted_desc_adzuna_datajobs_2025.csv,40934,Lac-Saint-Charles
extracted_desc_adzuna_datajobs_2025.csv,40936,Glencairn
extracted_desc_adzuna_datajobs_2025.csv,40940,Saint-Charles-de-Drummond
extracted_desc_adzuna_datajobs_2025.csv,40946,Sainte-Anne-du-Lac
extracted_desc_adzuna_datajobs_2025.csv,40953,Saint John region
extracted_desc_adzuna_datajobs_2025.csv,40955,Head Bay D'Espoir
extracted_desc_adzuna_datajobs_2025.csv,40958,Vernon Bridge
extracted_desc_adzuna_datajobs_2025.csv,40961,Kettleby
extracted_desc_adzuna_datajobs_2025.csv,40962,Livelong
extracted_desc_adzuna_datajobs_2025.csv,40963,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,40967,Sesekinika
extracted_desc_adzuna_datajobs_2025.csv,40972,Finnegan
extracted_desc_adzuna_datajobs_2025.csv,40973,Upper Nine Mile River
extracted_desc_adzuna_datajobs_2025.csv,40974,Bashaw
extracted_desc_adzuna_datajobs_2025.csv,40976,Catalone Gut
extracted_desc_adzuna_datajobs_2025.csv,40980,Montréal North
extracted_desc_adzuna_datajobs_2025.csv,40981,Saint-Jean-de-la-Lande-de-Beauce
extracted_desc_adzuna_datajobs_2025.csv,40985,Moonbeam
extracted_desc_adzuna_datajobs_2025.csv,40987,Whati
extracted_desc_adzuna_datajobs_2025.csv,40989,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,40991,Lethbridge region
extracted_desc_adzuna_datajobs_2025.csv,40997,Port De Grave
extracted_desc_adzuna_datajobs_2025.csv,40998,Upper Golden Grove
extracted_desc_adzuna_datajobs_2025.csv,40999,La Morandiere
extracted_desc_adzuna_datajobs_2025.csv,41000,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41004,Harrison Mills
extracted_desc_adzuna_datajobs_2025.csv,41007,Sudbury region
extracted_desc_adzuna_datajobs_2025.csv,41008,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41011,Pelly Crossing
extracted_desc_adzuna_datajobs_2025.csv,41014,Nanaimo region
extracted_desc_adzuna_datajobs_2025.csv,41015,Port Robinson
extracted_desc_adzuna_datajobs_2025.csv,41016,L'Île-Michon
extracted_desc_adzuna_datajobs_2025.csv,41025,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41037,Harrietsfield
extracted_desc_adzuna_datajobs_2025.csv,41051,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41067,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41079,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41083,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41092,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41094,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41116,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41118,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41120,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41125,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41127,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41130,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41136,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41137,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41141,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41145,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41149,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41151,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41153,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41155,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41156,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41161,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41175,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41181,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41187,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41190,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41210,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41226,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41231,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41235,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41237,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41242,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41245,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41246,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41260,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41271,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41273,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41277,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41281,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41299,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41310,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41314,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41317,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41331,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41338,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41343,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41352,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41356,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41362,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41365,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41379,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41404,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41412,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41419,British Columbia
extracted_desc_adzuna_datajobs_2025.csv,41437,Alberta
extracted_desc_adzuna_datajobs_2025.csv,41438,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41439,Lower St. Marys
extracted_desc_adzuna_datajobs_2025.csv,41446,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41447,CN Tower
extracted_desc_adzuna_datajobs_2025.csv,41451,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41456,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41458,Waterloo region
extracted_desc_adzuna_datajobs_2025.csv,41462,King and Spadina
extracted_desc_adzuna_datajobs_2025.csv,41466,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41470,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41482,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41483,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41488,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41500,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41502,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41507,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41517,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41520,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41552,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41569,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41581,Montréal North
extracted_desc_adzuna_datajobs_2025.csv,41585,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41591,Upper Nine Mile River
extracted_desc_adzuna_datajobs_2025.csv,41609,Kleinburg
extracted_desc_adzuna_datajobs_2025.csv,41622,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41625,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41632,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41642,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41643,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41644,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41647,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41656,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41659,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41665,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41697,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41707,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41711,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41715,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41725,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41728,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41735,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41744,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41745,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41756,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41757,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41763,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41769,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41771,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41772,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41773,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41781,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41786,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41793,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41808,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41818,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41819,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41820,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41839,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41846,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41849,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41854,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41867,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41869,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41875,Regina region
extracted_desc_adzuna_datajobs_2025.csv,41879,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41888,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41897,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41900,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41906,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,41908,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,41921,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41934,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41944,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41946,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,41965,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,41971,Waterloo region
extracted_desc_adzuna_datajobs_2025.csv,41973,King and Spadina
extracted_desc_adzuna_datajobs_2025.csv,41974,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41986,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41990,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,41999,Waterloo region
extracted_desc_adzuna_datajobs_2025.csv,42003,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42007,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42026,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42028,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42031,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42033,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42041,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42051,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42058,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42063,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42074,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42087,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42088,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42095,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42097,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42100,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42101,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42123,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42124,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42125,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42129,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42132,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42135,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42138,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42142,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42162,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42169,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42171,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42175,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42180,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42181,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42187,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42200,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42202,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42220,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,42221,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42223,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42225,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42233,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42239,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42241,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42246,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42248,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42253,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42254,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42268,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42272,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42278,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,42286,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42287,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42288,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42289,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42290,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42291,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42301,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42305,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42313,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42315,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42316,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42322,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42324,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42327,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42335,Hamilton region
extracted_desc_adzuna_datajobs_2025.csv,42337,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42339,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42343,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42345,Halifax region
extracted_desc_adzuna_datajobs_2025.csv,42348,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42351,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42354,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42360,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42363,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42367,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,42374,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42379,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42380,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42383,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42388,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42389,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42391,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42393,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42394,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42395,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42407,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42414,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42420,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42421,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42422,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42432,Saguenay - Lac-Saint-Jean
extracted_desc_adzuna_datajobs_2025.csv,42441,Montréal North
extracted_desc_adzuna_datajobs_2025.csv,42447,Montréal North
extracted_desc_adzuna_datajobs_2025.csv,42453,Montréal North
extracted_desc_adzuna_datajobs_2025.csv,42455,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42462,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42474,Regina region
extracted_desc_adzuna_datajobs_2025.csv,42477,Greater Vancouver
extracted_desc_adzuna_datajobs_2025.csv,42483,Collingwood Corner
extracted_desc_adzuna_datajobs_2025.csv,42488,Winnipeg region
extracted_desc_adzuna_datajobs_2025.csv,42524,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42559,Bremgarten bei Bern
extracted_desc_adzuna_datajobs_2025.csv,42562,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42573,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42578,Kanton Waadt
extracted_desc_adzuna_datajobs_2025.csv,42580,Kanton Luzern
extracted_desc_adzuna_datajobs_2025.csv,42630,Mont-sur-Rolle
extracted_desc_adzuna_datajobs_2025.csv,42634,Venthône
extracted_desc_adzuna_datajobs_2025.csv,42649,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42650,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42696,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42697,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42704,Mont-sur-Rolle
extracted_desc_adzuna_datajobs_2025.csv,42735,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42743,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42749,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42751,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42752,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42753,Leventina
extracted_desc_adzuna_datajobs_2025.csv,42754,Val-de-Travers
extracted_desc_adzuna_datajobs_2025.csv,42768,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42779,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42797,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42800,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42833,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42845,Corsier-sur-Vevey
extracted_desc_adzuna_datajobs_2025.csv,42885,Risch
extracted_desc_adzuna_datajobs_2025.csv,42894,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42895,Lavizzara
extracted_desc_adzuna_datajobs_2025.csv,42904,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42939,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,42960,Paradiso
extracted_desc_adzuna_datajobs_2025.csv,42971,Paradiso
extracted_desc_adzuna_datajobs_2025.csv,42992,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43003,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43017,Verzasca
extracted_desc_adzuna_datajobs_2025.csv,43019,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43025,Kanton Luzern
extracted_desc_adzuna_datajobs_2025.csv,43061,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43071,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43095,Venthône
extracted_desc_adzuna_datajobs_2025.csv,43098,Paradiso
extracted_desc_adzuna_datajobs_2025.csv,43099,Kanton Tessin
extracted_desc_adzuna_datajobs_2025.csv,43105,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43106,Valsot
extracted_desc_adzuna_datajobs_2025.csv,43110,Riniken
extracted_desc_adzuna_datajobs_2025.csv,43179,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43214,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43235,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43249,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43258,Etoy
extracted_desc_adzuna_datajobs_2025.csv,43260,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43299,Risch
extracted_desc_adzuna_datajobs_2025.csv,43307,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43330,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43331,Witterswil
extracted_desc_adzuna_datajobs_2025.csv,43333,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43374,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43395,Kanton Tessin
extracted_desc_adzuna_datajobs_2025.csv,43396,Paradiso
extracted_desc_adzuna_datajobs_2025.csv,43398,Paradiso
extracted_desc_adzuna_datajobs_2025.csv,43401,Witterswil
extracted_desc_adzuna_datajobs_2025.csv,43407,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43430,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43432,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43433,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43456,Kanton Tessin
extracted_desc_adzuna_datajobs_2025.csv,43458,Paradiso
extracted_desc_adzuna_datajobs_2025.csv,43459,Kanton Tessin
extracted_desc_adzuna_datajobs_2025.csv,43460,Paradiso
extracted_desc_adzuna_datajobs_2025.csv,43464,Val-de-Travers
extracted_desc_adzuna_datajobs_2025.csv,43467,Kanton Zürich
extracted_desc_adzuna_datajobs_2025.csv,43468,Kanton Genf
extracted_desc_adzuna_datajobs_2025.csv,43470,Paradiso
extracted_desc_adzuna_datajobs_2025.csv,43512,Kanton Neuenburg
