source,job_id,title,company,location,posted_date,min_salary,max_salary,currency,employment_type,seniority,description,skills,url,scraped_at
careerlink,careerlink_5045656799764670488,Nhân Viên Thị Trường Dược Tại Bắc Giang (KHÔNG YC KINH NGHIỆM),,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-thi-truong-duoc-tai-bac-giang-khong-yc-kinh-nghiem/3347113?source=site,2025-12-11T16:52:40.593285+00:00
careerlink,careerlink_3241926850093616478,Telesales Viettel – Việc Làm Ổn Định – Thưởng Đầy Đủ! [G4M]_BSV,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/telesales-viettel-%E2%80%93-viec-lam-on-dinh-%E2%80%93-thuong-day-du-g4m-_-bsv/3348007?source=site,2025-12-11T16:52:40.593742+00:00
careerlink,careerlink_3454746812732753623,Nhân Viên Văn Phòng - Viettel telecom -  G9 Làm Việc Tại Tân Bình BSV,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-van-phong-viettel-telecom-g9-lam-viec-tai-tan-binh-bsv/3347810?source=site,2025-12-11T16:52:40.594197+00:00
careerlink,careerlink_7604138333254527403,[G10] – Nhân Viên Tổng Đài Viettel 198 – Lương 6–9 Triệu,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/g10-%E2%80%93-nhan-vien-tong-dai-viettel-198-%E2%80%93-luong-6%E2%80%939-trieu/3347941?source=site,2025-12-11T16:52:40.594650+00:00
careerlink,careerlink_215957907938102929,Nhân Viên Chăm Sóc Khách Hàng Viettel (Thuần CSKH) Không Sale G8 BSV Tân Bình,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-cham-soc-khach-hang-viettel-thuan-cskh-khong-sale-g8-bsv-tan-binh/3347942?source=site,2025-12-11T16:52:40.595106+00:00
careerlink,careerlink_2636505920475613451,Nhân Viên Telesale – Hỗ Trợ Khách Hàng Viettel – Ca Hành Chính [G4H]_BSV,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-telesale-%E2%80%93-ho-tro-khach-hang-viettel-%E2%80%93-ca-hanh-chinh-g4h-_-bsv/3347807?source=site,2025-12-11T16:52:40.595561+00:00
careerlink,careerlink_3644867018287954317,Nhân Viên Telesales VIETTEL_G9B,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-telesales-viettel-_-g9b/3347951?source=site,2025-12-11T16:52:40.596115+00:00
careerlink,careerlink_7177354476659230891,Chuyên Viên Tư Vấn Tài Chính - Ngân Hàng Quốc Tế - C5 [8-15M],,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/chuyen-vien-tu-van-tai-chinh-ngan-hang-quoc-te-c5-8-15m/3348200?source=site,2025-12-11T16:52:40.596740+00:00
careerlink,careerlink_2601224883844101137,Nhân viên sale thị trường tại Hà Nội (Kênh shop),,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-sale-thi-truong-tai-ha-noi-kenh-shop/3347101?source=site,2025-12-11T16:52:40.597334+00:00
careerlink,careerlink_6290729810159334365,Nhân viên Chăm sóc khách hàng,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-cham-soc-khach-hang/3349336?source=site,2025-12-11T16:52:40.597863+00:00
careerlink,careerlink_4774460974678122812,Nhân Viên Tư Vấn Bán Hàng Quận 11,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-tu-van-ban-hang-quan-11/3348661?source=site,2025-12-11T16:52:40.598325+00:00
careerlink,careerlink_1989809233777630858,Telesale - Không Đi Thị Trường - Công Ty Cung Cấp Data,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/telesale-khong-di-thi-truong-cong-ty-cung-cap-data/3348607?source=site,2025-12-11T16:52:40.598779+00:00
careerlink,careerlink_3878214364740698478,[HCM & HN] Nhân Viên Tư Vấn Dinh Dưỡng - Sản Phẩm Sữa,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/hcm-hn-nhan-vien-tu-van-dinh-duong-san-pham-sua/3348592?source=site,2025-12-11T16:52:42.393098+00:00
careerlink,careerlink_5415685607419271023,Plumping & Sanitary - Firefighting Engineer,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/plumping-sanitary-firefighting-engineer/3348515?source=site,2025-12-11T16:52:42.393591+00:00
careerlink,careerlink_6907569399293013388,[QUẬN 12] CHUYÊN VIÊN TƯ VẤN CHỐT ĐƠN HÀNG DINH DƯỠNG - THU NHẬP ĐẾN 25 TRIỆU,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/quan-12-chuyen-vien-tu-van-chot-don-hang-dinh-duong-thu-nhap-den-25-trieu/3348576?source=site,2025-12-11T16:52:42.394048+00:00
careerlink,careerlink_7616721917381285338,"[HN/HCM] Nhân Viên Tư Vấn Bán Hàng Giải Pháp Trọn Gói (Phần Mềm QLBH + Website) - Hoa Hồng 30%, Thu Nhập TB 10-30M/tháng ++",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/hn-hcm-nhan-vien-tu-van-ban-hang-giai-phap-tron-goi-phan-mem-qlbh-website-hoa-hong-30-thu-nhap-tb-10-30m-thang/3335533?source=site,2025-12-11T16:52:42.394517+00:00
careerlink,careerlink_1341599547428136189,[Quận 11-HCM] Nhân viên Nhắc phí (Lương 8-25Tr),,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/quan-11-hcm-nhan-vien-nhac-phi-luong-8-25tr/3348571?source=site,2025-12-11T16:52:42.394970+00:00
careerlink,careerlink_8367073250872514989,(GẤP) CHUYÊN VIÊN TUYỂN DỤNG - THƯƠNG HIỆU EUROSTONE - KĐT SALA,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/gap-chuyen-vien-tuyen-dung-thuong-hieu-eurostone-kdt-sala/3348339?source=site,2025-12-11T16:52:42.395421+00:00
careerlink,careerlink_4429975713805732923,Nhân Viên Tư Vấn Chốt Đơn Sữa Dinh Dưỡng - Job văn phòng / Hỗ trợ data 100% - Thu Nhập cao,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-tu-van-chot-don-sua-dinh-duong-job-van-phong-ho-tro-data-100-thu-nhap-cao/3348553?source=site,2025-12-11T16:52:42.395889+00:00
careerlink,careerlink_4224465910668338005,Electrical Engineer,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/electrical-engineer/3348513?source=site,2025-12-11T16:52:42.396341+00:00
careerlink,careerlink_7707171357130811472,"Nhân Viên Văn Phòng/CSKH/ Tư Vấn - Làm việc tại VP, Lương cứng 7 Triệu",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/nhan-vien-van-phong-cskh-tu-van-lam-viec-tai-vp-luong-cung-7-trieu/3348312?source=site,2025-12-11T16:52:42.396807+00:00
careerlink,careerlink_6439169665246950863,Senior Architect - Industrial projects,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/senior-architect-industrial-projects/3348512?source=site,2025-12-11T16:52:42.397258+00:00
careerlink,careerlink_8789253463923520279,[Hà Nội] Tư Vấn Viên Chốt Sale Online - Mảng Dịch Vụ Website Bán Hàng/ Thu Nhập Upto 13M + Hoa Hồng 30% + Thưởng,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/ha-noi-tu-van-vien-chot-sale-online-mang-dich-vu-website-ban-hang-thu-nhap-upto-13m-hoa-hong-30-thuong/3347973?source=site,2025-12-11T16:52:42.397717+00:00
careerlink,careerlink_434877325551304144,Plumbing & Firefighting Engineer,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/plumbing-firefighting-engineer/3348511?source=site,2025-12-11T16:52:42.398172+00:00
careerlink,careerlink_6099621301753437351,[HÀ NỘI] Nhân Viên Kinh Doanh Giải Pháp Quản Lý Doanh Nghiệp – Lương Cứng Upto 13Tr + Hoa Hồng 30% | Đãi Ngộ Toàn Diện,,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/ha-noi-nhan-vien-kinh-doanh-giai-phap-quan-ly-doanh-nghiep-%E2%80%93-luong-cung-upto-13tr-hoa-hong-30-%7C-dai-ngo-toan-dien/3330435?source=site,2025-12-11T16:52:42.398627+00:00
careerlink,careerlink_5498574598852358367,"[Q12] Chuyên Viên Bán Hàng Online Tại Văn Phòng – Cung Cấp 100% Data, Lương 10tr+",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/q12-chuyen-vien-ban-hang-online-tai-van-phong-%E2%80%93-cung-cap-100-data-luong-10tr/3335194?source=site,2025-12-11T16:52:42.399083+00:00
careerlink,careerlink_5160325415355947677,"[Hà Nội]  Nhân Viên Kinh Doanh Phần Mềm Quản Lý Cửa Hàng SAPO - Chấp Nhận SV Chờ Bằng/ Fresher, Thu Nhập Hấp Dẫn, Đào Tạo Từ Đầu",,,,,,VND,,,,,https://www.careerlink.vn/tim-viec-lam/ha-noi-nhan-vien-kinh-doanh-phan-mem-quan-ly-cua-hang-sapo-chap-nhan-sv-cho-bang-fresher-thu-nhap-hap-dan-dao-tao-tu-dau/3339084?source=site,2025-12-11T16:52:42.399554+00:00
